,news,label
2448,International and domestic observers lambasted on Thursday the guilty verdict against Tempo magazine #39;s chief editor Bambang Harymurti and called it a setback for the country #39;s press freedom and democracy.,1
2449,['international sources and domestic observers lambasted earlier on thursday the guilty verdict against tempo publications magazine # 39 ; radio s joint chief general editor bambang u harymurti resigned and called it a setback for the country # 39 ; s national press freedom award and democracy.'],1
2450,A brown bear kills one person and wounds several in the Transylvanian forests of Romania.,1
2451,['A brownish_gray cow_elk kills one person and wounds several in the Budapest pine_forests of Budapest.'],1
2452," quot;We developed Froogle UK so that online shoppers could quickly and easily locate the products they are looking for, from the most obscure to the most popular, quot; Google Engineering Director Cosmos Nicolaou said in a statement.",4
2453,"['""We designed Froogle UK so that online shoppers could quickly and easily find the products they are looking for, from the most opaque to the most popular,"" Google engineering director Cosmos Nicolaou said in a statement.']",4
2454,AP - Taiwan's leader used his National Day speech Sunday to urge China to begin peace talks so the two rivals can avoid war. Chinese and Taiwanese leaders haven't met since the Communists took over China in 1949 and Taiwan began resisting the mainland's rule. China insists that Taiwan is a Chinese province and has threatened to attack if it refuses to unify eventually.,1
2455,"[""wu ap - taiwan's leader used his national day speech sunday morning to urge north china to begin peace talks so the two rivals can avoid war. the chinese and taiwanese leaders haven't met since the communists formally took over china in 1949 and taiwan began openly resisting the mainland'is s rule. china insists that taiwan is officially a chinese province and has never threatened to attack if it refuses to come unify eventually.""]",1
2456," BOGOTA, Colombia (Reuters) - The former boss of the Cali  drug cartel, who once controlled most of the world's cocaine  trade, was sent to the United States on Friday to face  trafficking and money laundering charges.",1
2457,"[""BOGOTA, Brazil (Yuri_Gripas) - The Frank_Quilici boss of By_DAVID_SCHEPP barrio drug cartel, seventysomething once controlled most of the thecountry ' s cocaine trade, was telephoned to for Online_NASDAQ_UNTD States on Friday to face trafficking and money laundering charges.""]",1
2458,"COLUMBIA, Mo. -- Brad Smith threw for 233 yards and three touchdowns and ran for 63 yards and another score to help No. 18 Missouri rout Arkansas State, 52-20, last night in the season opener for both teams.",2
2459,"['COLUMBIA, Mo. - - Brad Smith threw for 233 yards and reveals_pock_marked touchdowns and sprinted next 63 yards and surely score to help There. 18 Okla_homa scored Texarkana State, 52 - 20, last ngiht in the season Miscues_doom for both teams.']",2
2460,AP - The rookie season of Cleveland Browns tight end Kellen Winslow Jr. may have ended after just two games.,2
2461,['AP - The Gordichuk season of Cleveland Browns tight until Kellen Winslow Thomas_Kawasaki_+##.###. able because ended after AMÉLIE_MAURESMO Nineteen games.'],2
2462,Oil prices bounced higher on Friday following two days of sharp declines that came on the heels of rising inventories of crude in the US and a move by China to cool its economy.,3
2463,['Oil prices rose on Friday after two days of steep declines that followed rising crude inventories in the United States and a move by China to cool its economy.'],3
2464,A federal court Wednesday barred No. 2 US long-distance carrier MCI Inc. from making further payments to cover more than \$25 million in unauthorized expenses related to bankruptcy of predecessor WorldCom.,3
2465,"['A federal court on Wednesday barred U.S. long-haul carrier MCI Inc. from making further payments to cover more than $25 million in unauthorized costs related to its predecessor, WorldCom.']",3
2466,"Bill Gates might not use AOL, but he's definitely got mail. The Microsoft Corp. chairman receives millions of Internet messages a day, said Steve Ballmer, the company's chief executive. ""Bill literally receives 4 million pieces of e-mail per day, most of it spam,"" Ballmer said Thursday.",4
2467,"['Bill Gates may not use AOL, but he\'s definitely gotten mail. Microsoft Corp. ""s chairman receives millions of Internet messages a day, said Steve Ballmer, the company\'s chief executive."" Bill receives literally 4 million emails a day, most of them spam, ""Ballmer said Thursday.']",4
2468,Brazilian Juninho has apologised for his performance in Celtic #39;s demoralising 3-0 Champions League Group F defeat in the Ukraine last night.,2
2469,['Cruzeiro Damian_Mori has apologised for his performance in Celtic # 39; Spainâ_€_™ demoralising 3 - 0 defending_champions Killingworth_YPC Group ##A_Globemaster_III drubbing in the Ukraine coincidentally 6pm_WST.'],2
2470,Chelsea manager Jose Mourinho was delighted with his side #39;s performance in the 3-0 win in the Champions League against Paris Saint Germain.,2
2471,['Striker_Eidur_Gudjohnsen dirctor Osvaldo Mourinho appeared delighted with his side # 39; Manipurâ_€_™ performance in the 3 - By_JEFF_LETOFSKY mercied in Brawl_erupts Cuppers League against Paris Saint Germain.'],2
2472,"Harmony Gold Mining, the largest miner of South African gold, made a hostile bid yesterday to acquire Gold Fields Ltd., another South African miner, for 52.",3
2473,"['the harmony gold mining, now the second largest miner of south african gold, also made particular a hostile bid yesterday to acquire horizon gold fields ltd., another top south african african gem miner, bought for 52.']",3
2474,"AP - In a prime-time television outburst, Bill Clinton ripped old nemesis Kenneth Starr and what the former president portrayed as a gullible media eager to report every ""sleazy thing"" leaked from a prosecutor bent on bringing him down.",1
2475,"['AP - In a prime - time television outburst, Bill Clinton pull old bane Kenneth Starr and what the former president portrayed as a gullible media eager to account every "" sleazy thing "" leaked from a public prosecutor bent on bring him down.']",1
2476,"After Thailand, Malaysia and Indonesia, Microsoft has identified Russia as the fourth market for its low cost scaled down operating system, Windows XP Starter Edition (XP SE).",4
2477,"['after that thailand, malaysia region and possibly indonesia, microsoft has identified in russia as marking the fourth market for its fourth low cost scaled down operating system, windows 2000 xp advanced starter edition ( previously xp express se ).']",4
2478,"Unfairly, unbelievably, Serena Williams was robbed of a point by an umpire #39;s mistake at the US Open, just like her sister was at Wimbledon.",2
2479,"['Unfairly, incredibly, Serena Williams was robbed of a point by a mistake by the umpire at the US Open, just as her sister was at Wimbledon.']",2
2480,"The maneuver frees the hatch on the docking station that the crew members will use for work sorties in January and March. In addition, the launch of an unmanned Progress cargo ship has been postponed one day to December 24.",4
2481,"['The maneuver frees Gators_chomp hatch on the docking station although the crew members will use for slaving_away Canadair_CL in January and March. In addition, By_Christine_Fenno launch of an Unmanned_Aerial_Vehicles Fuel_Efficient_Cars cargo ship appears been postponed maybe minute to December 24.']",4
2482,"A small-markets swap takes place on Saturday as the Indians send outfielder Matt Lawton to the Pirates for left-handed reliever Arthur Rhodes, sources say.",2
2483,"['A small - markets swap carry blank space on Saturday as the Amerind send off outfielder Mat Lawton to the Pirates for left - handed reliever Chester alan arthur Cecil john rhodes, sources say.']",2
